theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
1.24195530726257,0.18790006972652315,0.45309652443877957,0.2380249178649805,0.9135748777785319,0.30043375719248927,0.2310002489029023,0.1254468666359096,0.8637574581827276,0.3881247168148527
1.2502793296089385,0.18437483238033583,0.4596621304342051,0.23983783232690972,0.9177461421093209,0.29013356680510805,0.2310002489029023,0.12754387661710084,0.8613922781627197,0.36255877894834104
1.2586033519553073,0.18078030290997904,0.466239835940934,0.24162041718544836,0.9218053498111908,0.27972606673636147,0.2310002489029023,0.12966273452630064,0.8590036767923532,0.3378861360276016
1.266927374301676,0.17711680820983836,0.472828198567388,0.24337238271490225,0.9257540966969299,0.2692170759586218,0.2310002489029023,0.13180326580910912,0.856591671478312,0.3141096402322291
1.2752513966480448,0.17338468663234152,0.47942576327649944,0.24509342126228092,0.9295939492746597,0.25861381888945223,0.21285022934624567,0.13396506641707712,0.8541562558923117,0.2912327905959802
1.2835754189944135,0.169584287939239,0.48603106276327374,0.24678323812459593,0.9333264335007511,0.24792482558351778,0.21285022934624567,0.13614753931281035,0.8516973981507939,0.2692591583195803
1.2918994413407823,0.16571597325110773,0.4926426178364292,0.24844155316095648,0.9369530236377545,0.23715981129654365,0.20735022341998607,0.13834992945362615,0.8492150390612708,0.24819189424751467
1.3002234636871508,0.16178011499505462,0.49925893780400094,0.2500681086272088,0.9404751312660905,0.22632953964771896,0.20735022341998607,0.14057135647399432,0.8467090904491947,0.22803331649574696
1.3085474860335196,0.15777709685065347,0.5058785208628113,0.251662660349336,0.9438940944988304,0.2154456735443597,0.20735022341998607,0.14281084472330896,0.8441794335799183,0.2087845742624303
1.3168715083798883,0.15370731369410837,0.512499854491699,0.2532249659515759,0.9472111674491944,0.20452061790823622,0.20735022341998607,0.14506735060309414,0.8416259176910681,0.19044538280209652
1.325195530726257,0.1495711715406618,0.5191214158483956,0.25475479032642956,0.950427510000396,0.1935673580584234,0.20735022341998607,0.1473397873222476,0.8390483586513351,0.17301382402904494
1.3335195530726258,0.1453690874852609,0.5257416721699482,0.2562519059177836,0.9535441779271482,0.18259929736256603,0.17875019260343628,0.14962704728198503,0.8364465377623989,0.15648620699574675
1.3418435754189943,0.14110148964147767,0.532359081176572,0.25771612861218995,0.9565621134175095,0.17163009747030583,0.17875019260343628,0.15192802233927363,0.8338202007213361,0.1408569824213013
1.350167597765363,0.13676881707868843,0.5389720914788249,0.2591472164967508,0.9594821360427936,0.16067352409505042,0.17875019260343628,0.15424162219834062,0.8311690567614679,0.12611870544530243
1.3584916201117319,0.13237151975755446,0.5455791429879931,0.2605450115851324,0.9623049342219725,0.14974330092180485,0.17875019260343628,0.15656679115854283,0.8284927779900976,0.11226204082020029
1.3668156424581006,0.12791005846377382,0.5521786673295783,0.26190932749938706,0.9650310572253922,0.13885297380017952,0.17875019260343628,0.1589025234134922,0.8257909989420216,0.09927580482249569
1.3751396648044694,0.12338490474013616,0.5587690882597611,0.26323997985910585,0.9676609077606823,0.12801578694562318,0.17875019260343628,0.16124787705774143,0.8230633163679598,0.08714703826565255
1.3834636871508381,0.11879654081689012,0.5653488220847451,0.2645367731522766,0.9701947351814953,0.11724457243174348,0.17875019260343628,0.16360198691796182,0.820309289277175,0.07586110514517444
1.3917877094972066,0.1141454595404495,0.5719162780828535,0.2657995932497504,0.9726326293571675,0.10655165382571696,0.17875019260343628,0.16596407628827367,0.8175284392534908,0.06540181164816875
1.4001117318435754,0.10943216430038023,0.5784698589292601,0.2670282789265502,0.9749745152385663,0.09594876440956622,0.17875019260343628,0.16833346761594514,0.8147202510636378,0.05575154052118754
1.4084357541899442,0.1046571689547822,0.5850079611232517,0.26822266849258086,0.977220148152312,0.08544698005340788,0.17875019260343628,0.17070959215505185,0.8118841735762883,0.04689139611213062
1.416759776536313,0.0998209977540072,0.5915289754178925,0.26938261854562373,0.9793691098522359,0.07505666647107573,0.17875019260343628,0.1730919985823533,0.8090196210093503,0.03880135577983102
1.4250837988826817,0.09492418526274324,0.5980312872519765,0.2705080236360017,0.9814208053534209,0.06478744030009963,0.17875019260343628,0.17548036055178043,0.8061259745219339,0.031460423790841845
1.4334078212290504,0.08996727628047041,0.6045132771841504,0.2715987576213915,0.9833744605704577,0.05464814321031309,0.17875019260343628,0.17787448315149168,0.8032025841659383,0.02484678428523232
1.441731843575419,0.08495082576031139,0.6109733213290842,0.2726546825572522,0.9852291207777176,0.04464682805956528,0.17875019260343628,0.18027430822019216,0.8002487712103528,0.018937950378880967
1.4500558659217877,0.07987539872629498,0.617409791795575,0.2736757109053525,0.986983649905478,0.034790755980066555,0.17875019260343628,0.1826799184770368,0.797263830849164,0.013710906964924077
1.4583798882681565,0.07474157018903425,0.623821057126457,0.274661738478774,0.9886367306817125,0.025086403191859723,0.17875019260343628,0.18509154042146236,0.794247035301139,0.009142245268145551
1.4667039106145252,0.06954992505981986,0.6302054827402004,0.2756126814648194,0.9901868656252935,0.015539476296493649,0.17875019260343628,0.18750954596524744,0.7911976373067676,0.005208287680755572
1.475027932960894,0.06430105806315098,0.6365614313740767,0.2765284280047919,0.9916323788922905,0.006154934798802865,0.17875019260343628,0.18993445276837145,0.7881148740242605,0.0018852018554067354
1.4833519553072627,0.058995573647778535,0.6428872635287711,0.2774089324035504,0.992971418973021,-0.0030629803680006056,0.17875019260343628,0.19236692326219573,0.7849979713227642,-0.0008508965572712003
1.4916759776536312,0.0536340858961289,0.64918133791431,0.2782541208923417,0.9942019622335547,-0.012110713485275678,0.17875019260343628,0.19480776235747843,0.7818461484669036,-0.003023852770514504
1.5,0.04821721843229482,0.6554420118971952,0.27906393441676763,0.9953218172915353,-0.020985356957470162,0.17875019260343628,0.19725791385010596,0.7786586231823903,-0.004657393244584555
